id,stratum,pmcid,doi,source_doi,license_pool,has_structure,source_url,ir_bands_preview,auditor,source_found,bands_match,truncation_artifact,pairing_ok,completeness,name_structure_ok,confidence,notes
BEAJCHFCYQOFGS-UHFFFAOYSA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,401;424;446;465;492;516;533;544;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
BVICVEIKBNVROI-UHFFFAOYSA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,469;493;514;562;581;613;640;671;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
FWAKLCKPHOWNRD-UHFFFAOYSA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,419;462;533;545;558;579;594;620;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
FWCFZCXASGUOMH-UHFFFAOYSA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,466;476;518;535;572;596;611;633;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
GLZVKCQUWCAMPD-UHFFFAOYSA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,405;487;530;552;625;652;663;679;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
HGYDNOGDZHKGHX-CYKJDXMYSA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,523;652;666;681;700;715;727;751;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
IWQYTEBCKPBBGO-RZMWZJFBSA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,422;436;460;472;510;538;555;579;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
JTLOUXXZZFFBBW-GQCTYLIASA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,447;485;500;530;559;610;706;734;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
NEKGDCIKXKJMQB-UHFFFAOYSA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,455;510;548;584;690;713;756;776;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
NKFUMXIARBFRPH-UHFFFAOYSA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,443;472;506;541;628;653;664;691;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
OZFODNQXICACNC-UPXLXJCHSA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,409;419;432;442;472;482;493;513;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
QXLOVPXUZAOKBL-AWEZNQCLSA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,421;445;462;538;548;560;618;679;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
QXXJFVVUCPGGCL-UHFFFAOYSA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,506;563;573;614;646;685;700;721;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
ROXYZMBOQYBMSL-DXWDKFENSA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,433;472;499;540;568;609;635;669;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
ROXYZMBOQYBMSL-UHFFFAOYSA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,419;433;476;501;526;544;568;605;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
SHSAEDZDTVOXGI-UHFFFAOYSA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,405;448;460;490;521;533;603;618;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
SUGUWRKDYHJWHD-UHFFFAOYSA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,411;455;500;516;565;618;647;669;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
SWTOBWMVFQISBW-UHFFFAOYSA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,426;453;492;562;601;613;630;640;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
SYSSVMYYSHYMAQ-UHFFFAOYSA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,422;435;459;493;521;533;574;596;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
UFKRTEWFEYWIHD-UHFFFAOYSA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,543;604;648;714;739;758;817;833;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
VAXFKIWZFYOWDO-UHFFFAOYSA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,462;473;520;579;588;642;667;679;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
WPGXNUFGNKCCCZ-LQGLAIQGSA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,453;541;607;715;735;751;768;802;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
WTDSYPAFXKUAQT-UHFFFAOYSA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,415;443;511;588;606;635;680;715;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
WTSCPKRWCDILIV-GOSISDBHSA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,402;424;441;452;510;547;571;581;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
XRTKWVHIWCEDFW-UHFFFAOYSA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,401;426;442;463;472;486;530;561;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
YAUWQNBFHYTBBR-UHFFFAOYSA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,443;460;504;520;541;575;586;605;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
YCYKSCMNYXMYQE-UHFFFAOYSA-N,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,408;496;517;548;579;598;632;659;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
ZFLBCZPKAOUAJE-UHFFFAOYSA-J,E,,10.22000/OGoEQGlsZGElrgst,10.22000/OGoEQGlsZGElrgst,sharealike,true,https://doi.org/10.22000/OGoEQGlsZGElrgst,427;444;455;496;515;558;565;693;...,,,,,,,,,"NOT SCORED — band list absent from HF publish (sharealike pool). Source verified: Chemotion deposit 10.22000/OGoEQGlsZGElrgst, exact InChIKey match, published IR string is on the chemotion tab. source_found=Y, pairing_ok=Y, name_structure_ok=Y and truncation_artifact=N are all answerable now; bands_match and completeness need rows from data/irexp_rebuild_20260910/ (preview shows 8 bands, the deposit lists 18–78)."
